,object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target,maxsigma,fracmaxsigma,undersigma,fracunder,ls_frequency,ls_power,micro_t0,micro_te,micro_wings,micro_chi2,n_datapoints,stds,median,median_err,microbase,microamp
5264,72733015,356.484375,3.7328339999999995,93.29597,-55.324673,0,0.1174,0.0962,0.1198,38.2248,0.047,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5265,72770043,120.234375,-4.630479,225.24131200000002,13.184764999999999,0,0.3831,0.3622,0.0383,41.4313,0.04,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5266,72796451,73.828125,1.6415099999999998,197.170086,-24.750104,0,0.0,0.0,0.0,,0.066,65,2.8780393627111693,0.0,-2.0445591879985012,0.0,3.145094566069963,0.15696463431508478,58398.687268069705,0.12675782480380154,1.9319674494965597,103.44940110938731,133.0,[ 6.30650112  2.26721311  4.01750333  7.14999859 16.79933672 25.87886485],[-4.36089  -7.475323 -6.396667 -7.993293 -6.811971 -5.688655],[ 9.972061   2.63394    3.8355035  6.342695  14.038129  31.5082035],"[ -2.60177987  -7.9993537   -7.63099728  -7.27241606  -7.32318443
 -11.08909741]","[2.02967974e+15 2.04125547e+15 1.80165842e+15 0.00000000e+00
 0.00000000e+00 9.83184533e+15]"
5267,72803727,189.50705,-50.285809,300.738326,12.528815,0,0.0,0.0,0.0,,0.11800000000000001,16,20.896232360514205,0.26229508196721313,-11.989594230822252,0.13934426229508196,5.367622759335863,0.4994966815981947,59813.70426395867,164.36141722190692,0.025132653415023555,65483.590768684095,122.0,"[  86.06610989  310.98624253 1125.48792687  650.71590899  384.09015688
  162.78984662]",[ 65.9161605 804.0040895 624.930603  546.4663545 300.93161   122.0958515],[24.533119  23.0103335 20.020962  16.4569095 20.825529  34.6336895],"[ 41.1619732  568.38990232  88.76785581 469.78178938 194.63162794
  75.50985961]","[  53.38470213 1190.14355916 2334.26017228    0.            0.
   19.82786542]"
5268,72810857,203.378906,-20.423614999999998,316.110118,41.368915,0,0.2084,0.3125,0.0261,41.058,0.068,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5269,72853018,14.765625,-2.836105,127.55163200000001,-65.639439,0,0.177,0.1429,0.2515,39.1517,0.034,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5270,72865069,190.019531,-28.29155,299.896892,34.513245,0,0.6869,0.6189,0.2384,42.8208,0.063,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5271,72943445,336.97265600000003,-31.388166,16.43775,-58.541647,0,0.3519,0.3921,0.2744,41.6335,0.012,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5272,72982944,321.465515,-57.780128000000005,337.653081,-42.988002,0,0.0,0.0,0.0,,0.034,65,52.25126914761728,0.045454545454545456,-2.695354890334036,0.0,0.2708762033586121,0.15339977303356409,60062.94737172133,0.028817920657120445,1.8086189930808159,215.02036656789568,110.0,[ 7.62637567 50.68093888  5.28303778 29.38053202 11.38335845 40.43347643],[ 3.639226   1.279496   0.803798   1.202973  -4.264307  -6.7766205],[ 8.526018   2.802765   3.306042   6.822104  14.2748075 29.8695395],[ 2.28732136  0.54248457  2.65057458  2.16675476 -2.94688959 -1.88672562],"[3.36396808e+12 2.36150544e+10 0.00000000e+00 1.16467949e+08
 0.00000000e+00 0.00000000e+00]"
5273,73010689,48.867188,-24.788560999999998,217.033211,-57.649541000000006,0,0.4275,0.4478,1.0343,41.9753,0.013000000000000001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5274,73022626,358.76953100000003,-18.839405,62.586997,-74.625346,0,0.3021,0.3056,0.0567,41.0022,0.017,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5275,73029171,200.742188,-21.221792,312.692388,41.051615999999996,0,0.0,0.0,0.0,,0.098,16,33.564379899571655,0.25,-2.5317952432717665,0.0,4.770907629627622,0.8512854200692364,60369.305820934685,0.023338055641612097,0.35544046588853906,11343.192551344968,112.0,"[ 12.30181912 103.18340734 163.73609872 113.32796297  66.40096369
  43.50215583]","[   9.9211085 -104.2423595   54.710667    73.531043    20.3135685
  -16.808414 ]",[15.5703855  7.5195365  8.172254   8.4282875 15.018027  29.892347 ],"[ 11.36477324 -92.64831075 -12.07013202   9.52417237  15.79003347
 -10.36493811]","[0.00000000e+00 2.21274754e+14 1.05352993e+13 4.98034798e+11
 0.00000000e+00 0.00000000e+00]"
5276,73045012,235.371094,-39.450893,335.242122,12.523444,0,0.0,0.0,0.0,,0.19899999999999998,16,2.8868445822366957,0.0,-34.140065073017716,0.056910569105691054,15.541537276841488,0.17866034047309387,59650.18713939554,29.955256067400796,0.04264006945425589,3231.252231224988,123.0,"[ 14.61729428  75.46916626 124.47484983  11.33545035  49.32925857
  39.08131757]",[-3.1755885 -4.259712  -6.638247  -1.5606435 -1.13746   -9.902386 ],[27.8274555 10.5521765  9.217507   8.7480595 17.144953  37.4877055],"[  4.52839534 -18.97493042 -28.16820839   1.39390536 -30.52470987
  -1.88088065]",[ 0.         10.76001187 48.83596766  0.         82.9073916   0.        ]
5277,73069741,318.69140600000003,0.8952829999999999,52.038357,-30.918559000000002,0,0.0,0.0,0.0,,0.08800000000000001,65,71.01228774043254,0.08035714285714286,-2.2378996758989236,0.0,12.3658366262223,0.10408596034501988,59832.73464972082,0.0014063476527090104,1.7461694339176237,6558.874146947707,112.0,"[205.51472383  21.8029096  157.30687892 140.11331352 160.03332838
  44.52003098]",[ 4.585978   0.911599  -1.4414875  3.5728385  0.706543  11.024264 ],[13.0013075  4.1208655  5.9713275 11.002333  21.8170375 36.34704  ],[16.21516612  7.22718725  0.75079898 79.68671039 42.66072021 14.76580756],"[0.00000000e+00 0.00000000e+00 2.39153218e+15 0.00000000e+00
 0.00000000e+00 0.00000000e+00]"
5278,73077610,115.839844,-3.882372,222.41782400000002,9.704914,0,0.2251,0.2222,0.0102,40.2128,0.106,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5279,73141463,92.988281,-28.29155,235.072971,-20.515822,0,0.2646,0.2621,0.0148,40.6187,0.026000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5280,73196956,64.863281,-12.635625,207.049651,-39.372682,0,0.0,0.0,0.0,,0.049,16,18.882973631087328,0.19205298013245034,-2.736528219366427,0.0,6.7453574387476785,0.8383049528036364,60059.62944294978,52.42528392628579,0.05297690985989415,4577.664491324274,151.0,[16.32014012 41.05544185 63.45964103 42.35250319 38.66428627 35.52014516],[ -7.89656    37.548347  -16.1436145   8.594205  -11.53363    -1.312871 ],[13.067107   4.932566   5.845593   7.772429  14.246982  28.2900125],"[ -7.40153091   3.42292109 -35.02806738   6.6182133   -7.39696059
   4.69108395]","[ 515.24677469 1845.67979882 1870.35843657    5.77940098   72.43377326
    0.        ]"
5281,73287744,191.953125,-28.801122999999997,301.973179,34.063876,0,0.4691,0.5024,0.3608,42.2734,0.066,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5282,73289331,184.395355,-49.896984,297.356426,12.60789,0,0.1823,0.1964,0.0155,39.9121,0.152,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5283,73291580,307.617188,-9.745426,35.334627000000005,-26.392459999999996,0,0.459,0.3838,0.0145,41.5785,0.062,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5284,73338436,165.234375,-10.351558,263.634707,43.928565,0,0.7163,0.6886,0.0165,43.1031,0.028999999999999998,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5285,73342276,38.671875,-27.447618,219.71318599999998,-67.09940999999999,0,0.1709,0.2273,0.0175,40.2678,0.015,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5286,73345291,147.480469,-7.481631,244.49016400000002,34.086581,0,0.3275,0.5148,0.6107,42.3372,0.146,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5287,73367509,193.183594,-33.152889,303.244375,29.718071999999996,0,0.0,0.0,0.0,,0.062,65,12.619820553056671,0.025,-3.0598060126872233,0.008333333333333333,1.2823813151582482,0.2664385470255998,59984.116955740086,0.0030053230449396382,1.2261476620689498,134.47980049769942,120.0,[ 5.99403882  6.16879237  8.72487502 10.13325939 32.9757417  32.77119456],[-5.779122  -0.6371595 -0.616474  -4.788992   9.648331  10.385463 ],[10.015788   3.2307685  4.675029   8.2960805 16.697567  44.492348 ],[-4.92260798 -1.46677773 -0.54646667 -1.94999849  4.91044432  2.01628782],"[0.00000000e+00 7.48653817e+14 2.52958230e+14 5.60230683e+15
 1.46623985e+08 2.48169061e+13]"
5288,73402968,134.795456,-48.922794,269.01775299999997,-1.9710869999999998,0,0.0,0.0,0.0,,1.064,16,4.664636812057902,0.03937007874015748,-6.217936278079067,0.11811023622047244,5.38500103541844,0.49104378654558467,59882.56774096923,0.12534615771861157,473.4658474561437,784.7684925744549,127.0,"[980.11774113 371.45567933 309.96870533 178.59217998 127.43351385
 116.68720843]","[-469.93512     23.9529895    4.0899635  -13.897445    39.6373865
  -19.682568 ]",[584.774475  83.723213  46.515083  43.591198  48.271656  88.267891],"[-151.32427405  -15.99167174  -14.72602719  -66.90080115    4.65540525
  -12.78727913]","[     0.         156699.21020004   2541.31961989  61066.45774098
      0.              0.        ]"
5289,73418931,333.632812,-19.31304,36.671294,-53.267782999999994,0,0.0,0.0,0.0,,0.02,16,8.077754276760034,0.03125,-46.657320453247486,0.0390625,1.03693359219774,0.1330128615106683,60304.35879441033,495.4295921407623,0.00041432319059216686,3366.792881848571,128.0,"[  7.82921516  23.51164115 101.62521553  53.37301898  14.61389383
  44.52520469]",[-0.140302  -2.1790285 -1.9085    -5.693553  -2.5418175 -8.80547  ],[13.350513   6.3313345  7.991285  10.080339  13.965794  28.458427 ],"[  -3.42924562  -12.63568349 -144.39809428   -5.19458745    2.70274886
  -41.67006972]","[  5.03224144  13.95926319 179.52010075   0.           0.
  51.42271367]"
5290,73428084,203.095245,-54.916332,308.844692,7.48469,0,0.0,0.0,0.0,,0.424,92,103.425593738841,0.44715447154471544,-1.7387808846814115,0.0,2.65535189340351,0.8894747838526008,60364.214117614436,0.0027363737331244867,1.2800539423321617,55607.17304036167,123.0,"[ 837.24112218 4600.02381729 3506.57424888 2414.31707232 2368.0710776
 2162.40149381]","[ -725.680298  2764.36084   -116.689186 -3392.837158 -1085.735443
 -1609.565186]",[132.172318  311.80957   170.8699415 129.199913   76.8446655  97.222565 ],"[ -363.27824079  -356.22840856  -138.57359821  -816.89687442
  -304.20655919 -1107.00164232]","[6.12081157e+17 2.31934562e+17 3.13971156e+16 1.84222324e+15
 5.73029011e+09 1.67997870e+14]"
5291,73489449,108.28125,-6.729813,221.39370099999996,1.723542,0,0.0,0.0,0.0,,0.35,92,63.47762468873386,0.4647887323943662,-1.5669299634172487,0.0,1.6612405287268441,0.6956456410975254,59784.99664872427,80.97923364357342,0.04004999157155757,71397.70651998479,142.0,"[ 995.49242014 7220.79997268 4225.67463614 2247.88326335 2322.54473723
 2023.73479637]","[ -510.2305605  4356.0427245 -2732.505249  -1711.02594     716.122009
  -499.440491 ]",[102.1487195 365.1590655 185.9162905  75.550259   71.571068   82.167542 ],"[ -140.04591749 -1710.86378452  -461.97199537  -756.76347396
  -506.60740951  -441.83007066]","[    0.         17807.5593576      0.          6699.04193421
 13989.38426567  2141.51295787]"
5292,73501891,329.309631,-45.191612,353.554972,-51.086110999999995,0,0.1694,0.1578,0.0089,39.387,0.013000000000000001,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5293,73501938,159.216095,-45.783966,279.758533,10.945742,0,0.0,0.0,0.0,,0.13699999999999998,16,8.84951047671578,0.03968253968253968,-14.20676859086211,0.0873015873015873,1.6894399908721807,0.3938115330499696,59727.118883909236,246.5347305338604,-0.0020345031819449227,3936.0962758799237,126.0,[20.97633862 70.40402565 69.51065402 28.10658064 35.27820367 42.88301615],[ -3.67036   -18.135762   -3.2009705  -3.436497   -0.066071   -9.4636145],[10.572958   4.861909   6.003866   8.738488  14.908709  30.3262765],"[-11.25491948 -39.75363977 -41.03401745  -7.87460181  -9.96032321
  -2.68207542]","[113.20175457  64.44601964  86.35039369   0.           0.
   0.        ]"
5294,73523102,126.035156,-14.169522,236.663562,13.178115,0,1.0618,1.0459,0.0184,44.2207,0.043,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5295,73557446,97.207031,-33.152889,241.25911299999999,-18.829617000000002,0,0.4187,0.3968,0.0176,41.6637,0.057,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5296,73569281,78.925781,-36.79533,240.67274500000002,-34.210623,0,0.1735,0.176,0.0113,39.6478,0.032,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5297,73580588,199.511719,2.089372,318.33610899999996,64.162403,0,0.3306,0.2997,0.0125,40.9527,0.025,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5298,73602888,264.726562,-6.729813,18.366529,12.805387,0,0.0,0.0,0.0,,0.9540000000000001,16,2.517479942088072,0.0,-5.756119161768825,0.02727272727272727,13.832710631271462,0.14939390878481631,59570.276555560486,0.025239864606358464,0.5899131634907624,159.47074170194875,110.0,"[410.93419272 140.98784628  56.62443643  25.97779529  71.04984714
  69.65126942]",[-74.923233  -32.697071   -6.735285    6.376727   -8.801917  -25.8736325],[570.5956725  58.765564   30.481939   27.761694   42.536736   61.283543 ],"[-57.27613629 -50.63256608 -12.06704957   8.95075985  -6.43510505
 -27.43404265]","[0.00000000e+00 0.00000000e+00 9.20961566e+15 1.18321297e+15
 1.98679578e+16 0.00000000e+00]"
5299,73693128,71.542969,-4.7801919999999996,202.157046,-29.932181,0,0.8631,1.6255,0.2116,45.4042,0.032,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5300,73780016,174.023438,-31.563115999999997,284.667853,28.622504,0,0.4666,0.4914,0.0269,42.216,0.05,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5301,73799799,64.511719,-38.300922,241.101834,-45.720753,0,0.3025,0.3156,0.0446,41.0827,0.022000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5302,73815467,70.488281,-40.620186,244.51330299999998,-41.189321,0,0.6352,0.6167,0.0294,42.8113,0.018000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5303,73816484,38.671875,-11.26298,184.754897,-61.023493,0,0.0657,0.025,0.0189,35.1862,0.018000000000000002,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5304,73851761,232.910156,0.0,4.454518,42.942507,0,0.1764,0.194,0.0083,39.883,0.066,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5305,73898715,37.431816,-48.922794,268.488869,-61.111430000000006,0,0.0,0.0,0.0,,0.016,65,31.407310933453413,0.022388059701492536,-2.1719566933942627,0.0,5.101453959586892,0.16183842724330966,59822.986726831514,0.0005007620104327507,2.2830233933349513,758.321921557457,134.0,[ 7.35979983  5.28069166 27.1682796   5.81715137 12.65532052 23.62236281],[ 4.0246265  2.477179   0.8274425  0.349819   0.619474  -1.30834  ],[ 6.971275   2.323055   3.076704   6.10592   11.9717115 27.735455 ],[ 3.19012425  4.29838163  3.11041873  0.85403344 -0.25586496 -6.70485502],"[4.64007630e+13 0.00000000e+00 1.04904460e+15 0.00000000e+00
 2.88443732e+15 7.28750525e+16]"
5306,73919673,292.67578100000003,-26.944359000000002,12.114656,-19.991483,0,0.4259,0.4508,0.0578,41.9922,0.08,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5307,73943272,33.494316,-57.399525,282.86781099999996,-56.396343,0,0.3867,0.3275,0.0155,41.1763,0.028999999999999998,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5308,73946376,43.769531,-23.317957,212.08402599999997,-61.849686,0,0.14,0.2993,0.6859,40.9493,0.027000000000000003,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5309,73958432,154.6875,-31.563115999999997,268.608992,20.945922,0,0.0,0.0,0.0,,0.059000000000000004,16,5.136906322388315,0.031496062992125984,-67.05348558554732,0.16535433070866143,1.4102270868374553,0.24291301896246187,61130.52909423155,86.46751667051123,14.527812418292271,35716.794744048246,127.0,"[ 12.10980957 193.19788114 191.24947239 242.41172854 163.42387679
  73.91879116]",[-10.0820615 -13.999336   13.911069    1.157877   -3.700514   -5.722297 ],[12.9184755  5.507283   6.907068   9.348634  14.856065  29.652964 ],"[ -14.59905966  -21.05932411  -63.1130915  -203.82273833  -56.04098895
  -28.31186899]","[ 136.2464585     0.          777.91719409 2459.38384818    0.
  167.23979218]"
5310,73975459,112.127075,-56.446381,268.042832,-17.504607999999998,0,1.1323,1.0956,0.1107,44.3455,0.14,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5311,74025574,44.296875,-19.629557000000002,205.11289,-60.273153,0,0.0,0.0,0.0,,0.017,16,12.321243414782309,0.034722222222222224,-20.465713678072454,0.06944444444444445,0.2004118165881358,0.20778985649271967,60411.991171988746,0.015032603032495366,1.9216508553382434,3045.943519677257,144.0,[10.29595848 59.51441528 50.89375136 65.68401894 57.14152535 29.13857277],[ 2.124016 32.074126 60.791576 57.796049 36.093906 13.875888],[12.480919   6.4325745  7.840135   9.609367  14.8800415 27.6955855],[ 1.85723954  8.77525736 47.69260717  8.67837073 37.10778661 17.98674128],"[0.00000000e+00 3.06719556e+15 3.03454264e+15 5.46455222e+16
 1.28526019e+14 0.00000000e+00]"
5312,74062905,261.210938,-0.14920799999999998,22.535085000000002,19.095204000000003,0,0.0,0.0,0.0,,0.281,53,47.10260259763496,0.4,-1.688376334387003,0.0,1.0063148979464538,0.08399881246599518,59996.744267018425,289.8133343387598,-0.9231846378763744,120017.99838716893,105.0,"[3.42417141e+01 7.99129300e+02 1.32323855e+03 1.89120526e+04
 3.61923052e+04 5.03089464e+04]","[4.07604300e+00 6.35652505e+01 1.31207117e+03 1.13885879e+04
 1.48645850e+04 2.45441895e+04]",[ 36.35219    8.746427  47.444611 301.356171 527.406586 675.282349],"[-1.30943529e+01 -6.57862716e+01 -2.65088367e+02 -5.53238811e+02
  1.15541286e+03 -2.20501962e+04]","[2.74890147e+01 1.83892744e+02 8.91777121e+02 1.58637349e+03
 0.00000000e+00 4.61771602e+04]"
5313,74103193,332.578125,-22.508004999999997,31.077740999999996,-53.301453,0,0.3981,0.3953,0.0107,41.654,0.022000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5314,74112429,40.518673,-44.796005,258.877803,-61.722246,0,0.3219,0.3277,0.0264,41.1771,0.018000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5315,74113070,102.832031,-23.643314,234.20832799999997,-10.559649,0,0.0,0.0,0.0,,0.155,92,81.70320550207748,0.4859154929577465,-1.2635575067007472,0.0,1.8428851887425517,0.6123588118091282,60103.70989917318,0.08344577278940137,-0.6785951705770165,197067.58572466436,142.0,"[ 604.041088    990.74131047 2063.06935126 1462.24645141 1752.43522175
 1519.47505554]","[  22.8164255 -575.741577  -642.275146   134.081028   -56.6740035
 -180.557136 ]",[31.1247365 24.355299  28.051237  21.577113  23.1721765 48.103209 ],"[  14.2023971  -440.8830356  -287.16198688 -240.90094655  -53.80758669
  -25.15918578]","[8.63384509e+13 7.12726181e+13 0.00000000e+00 3.12207133e+15
 0.00000000e+00 3.56825452e+13]"
5316,74122020,13.78125,-60.43444100000001,302.10378199999997,-56.687881999999995,0,0.3716,0.3392,0.0104,41.2644,0.013999999999999999,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
5317,74130796,25.839844,-15.094787,170.646458,-72.953838,0,0.6362,0.5901,0.0304,42.695,0.013999999999999999,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
